node_id,name,node_time,subpop_id,parent_id,color_trait_1,transmissibility_1,drug_resistance_1,drug_resistance_2
114,354.1706,354,1706,307,#80007f,0.4,0.0,0.0
301,.,367,-1,307,#80007f,0.4,0.0,0.0
291,.,407,-1,301,#80007f,0.4,0.0,0.0
130,421.5243,421,5243,291,#80007f,0.4,0.0,0.0
169,573.9466,573,9466,291,#80007f,0.4,0.0,0.0
298,.,376,-1,301,#80007f,0.4,0.0,0.0
144,495.3533,495,3533,298,#80007f,0.4,0.0,0.0
194,647.6265,647,6265,298,#80007f,0.4,0.0,0.0
380,.,31,-1,388,#0000ff,0,0,0
27,116.810,116,810,380,#0000ff,0,0,0
337,.,76,-1,380,#0000ff,0,0,0
92,271.6125,271,6125,337,#0000ff,0,0,0
327,.,202,-1,337,#4000bf,0.2,0.0,0.0
93,271.3677,271,3677,327,#4000bf,0.2,0.0,0.0
120,390.1586,390,1586,327,#4000bf,0.2,0.0,0.0
360,.,35,-1,380,#0000ff,0,0,0
45,158.1722,158,1722,360,#0000ff,0,0,0
350,.,39,-1,360,#0000ff,0,0,0
41,151.6441,151,6441,350,#4000bf,0.2,0.0,0.0
345,.,44,-1,350,#0000ff,0,0,0
15,83.9727,83,9727,345,#0000ff,0,0,0
175,583.4887,583,4887,345,#80007f,0.4,0.0,0.0
180,609.3393,609,3393,345,#0000ff,0,0,0
332,.,142,-1,345,#0000ff,0,0,0
58,183.5283,183,5283,332,#4000bf,0.2,0.0,0.0
60,188.5244,188,5244,332,#0000ff,0,0,0
399,.,24,-1,401,#0000ff,0,0,0
37,136.2576,136,2576,399,#0000ff,0,0,0
376,.,32,-1,399,#0000ff,0,0,0
23,106.9142,106,9142,376,#4000bf,0.2,0.0,0.0
39,139.8412,139,8412,376,#0000ff,0,0,0
338,.,68,-1,376,#0000ff,0,0,0
322,.,284,-1,338,#4000bf,0.2,0.0,0.0
312,.,330,-1,322,#4000bf,0.2,0.0,0.0
113,350.4955,350,4955,312,#4000bf,0.2,0.0,0.0
160,562.7870,562,7870,312,#4000bf,0.2,0.0,0.0
313,.,329,-1,322,#4000bf,0.2,0.0,0.0
122,397.2763,397,2763,313,#4000bf,0.2,0.0,0.0
278,.,458,-1,313,#80007f,0.4,0.0,0.0
150,516.1584,516,1584,278,#80007f,0.4,0.0,0.0
272,.,476,-1,278,#80007f,0.4,0.0,0.0
153,528.571,528,571,272,#80007f,0.4,0.0,0.0
270,.,479,-1,272,#80007f,0.4,0.0,0.0
151,520.5865,520,5865,270,#80007f,0.4,0.0,0.0
219,712.355,712,355,270,#ff0000,0.8,0.0,0.0
330,.,163,-1,338,#0000ff,0,0,0
49,170.8200,170,8200,330,#0000ff,0,0,0
99,289.8526,289,8526,330,#0000ff,0,0,0
378,.,31,-1,399,#0000ff,0,0,0
32,125.9031,125,9031,378,#4000bf,0.2,0.0,0.0
371,.,32,-1,378,#0000ff,0,0,0
17,92.2230,92,2230,371,#0000ff,0,0,0
364,.,34,-1,371,#0000ff,0,0,0
18,95.2790,95,2790,364,#0000ff,0.0,0.0,0.2
359,.,35,-1,364,#0000ff,0,0,0
71,215.8344,215,8344,359,#0000ff,0,0,0
351,.,39,-1,359,#0000ff,0,0,0
29,117.8477,117,8477,351,#0000ff,0,0,0
44,156.1355,156,1355,351,#0000ff,0,0,0
356,.,36,-1,359,#0000ff,0,0,0
3,53.6561,53,6561,356,#0000ff,0,0,0
47,169.1634,169,1634,356,#0000ff,0,0,0
398,.,25,-1,399,#0000ff,0,0,0
38,136.9310,136,9310,398,#0000ff,0,0,0
396,.,27,-1,398,#0000ff,0,0,0
7,61.648,61,648,396,#0000ff,0,0,0
80,248.9838,248,9838,396,#0000ff,0,0,0
394,.,28,-1,396,#0000ff,0,0,0
328,.,178,-1,394,#0000ff,0,0,0
77,235.4775,235,4775,328,#0000ff,0,0,0
100,295.890,295,890,328,#0000ff,0,0,0
347,.,42,-1,394,#0000ff,0,0,0
52,172.2778,172,2778,347,#0000ff,0,0,0
308,.,340,-1,347,#80007f,0.4,0.0,0.0
299,.,375,-1,308,#80007f,0.4,0.0,0.0
121,393.524,393,524,299,#80007f,0.4,0.0,0.0
124,409.4152,409,4152,121,#80007f,0.4,0.0,0.0
283,.,434,-1,299,#80007f,0.4,0.0,0.0
134,452.2268,452,2268,283,#80007f,0.4,0.0,0.0
138,461.5750,461,5750,283,#80007f,0.4,0.0,0.0
302,.,363,-1,308,#80007f,0.4,0.0,0.2
273,.,475,-1,302,#80007f,0.4,0.0,0.2
168,573.6130,573,6130,273,#80007f,0.4,0.0,0.2
262,.,489,-1,273,#80007f,0.4,0.0,0.2
187,619.9009,619,9009,262,#80007f,0.4,0.0,0.2
237,.,607,-1,262,#80007f,0.4,0.0,0.2
186,618.9420,618,9420,237,#80007f,0.4,0.0,0.2
223,718.116,718,116,237,#80007f,0.4,0.0,0.2
290,.,408,-1,302,#80007f,0.4,0.0,0.2
159,556.9527,556,9527,290,#80007f,0.4,0.0,0.2
280,.,452,-1,290,#80007f,0.4,0.0,0.2
157,553.4909,553,4909,280,#80007f,0.4,0.0,0.2
279,.,453,-1,280,#80007f,0.4,0.0,0.2
248,.,525,-1,279,#80007f,0.4,0.0,0.2
218,712.6532,712,6532,248,#80007f,0.4,0.0,0.2
247,.,534,-1,248,#80007f,0.4,0.0,0.2
